,game,model,experiment,episode,metric,value
235,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Parsed Request Count,6.0
236,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Violated Request Count,0.0
237,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Request Success Ratio,1.0
238,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Aborted,0.0
239,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Lose,0.0
240,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Success,1.0
241,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Main Score,100.0
242,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Sum of Points,1.0
243,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_24,Pareto Optimal,1.0
244,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Request Count,7.0
245,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Parsed Request Count,7.0
246,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Violated Request Count,0.0
247,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Request Success Ratio,1.0
248,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Aborted,0.0
249,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Lose,0.0
250,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Success,1.0
251,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Main Score,81.25
252,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Sum of Points,0.8125
253,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_25,Pareto Optimal,0.0
254,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Request Count,6.0
255,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Parsed Request Count,6.0
256,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Violated Request Count,0.0
257,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Request Success Ratio,1.0
258,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Aborted,0.0
259,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Lose,1.0
260,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Success,0.0
261,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Main Score,0.0
262,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Sum of Points,0.0
263,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_26,Pareto Optimal,0.0
264,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Request Count,9.0
265,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Parsed Request Count,9.0
266,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Violated Request Count,0.0
267,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Request Success Ratio,1.0
268,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Aborted,0.0
269,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Lose,1.0
270,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Success,0.0
271,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Main Score,0.0
272,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Sum of Points,0.0
273,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_27,Pareto Optimal,0.0
274,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Request Count,8.0
275,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Parsed Request Count,8.0
276,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Violated Request Count,0.0
277,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Request Success Ratio,1.0
278,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Aborted,0.0
279,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Lose,1.0
280,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Success,0.0
281,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Main Score,0.0
282,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Sum of Points,0.0
283,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_28,Pareto Optimal,0.0
284,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Request Count,5.0
285,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Parsed Request Count,5.0
286,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Violated Request Count,0.0
287,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Request Success Ratio,1.0
288,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Aborted,0.0
289,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Lose,0.0
290,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Success,1.0
291,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Main Score,84.61538461538461
292,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Sum of Points,0.8461538461538461
293,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_29,Pareto Optimal,0.0
294,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Request Count,5.0
295,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Parsed Request Count,5.0
296,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Violated Request Count,0.0
297,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Request Success Ratio,1.0
298,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Aborted,0.0
299,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Lose,1.0
300,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Success,0.0
301,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Main Score,0.0
302,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Sum of Points,0.0
303,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_30,Pareto Optimal,0.0
304,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Request Count,5.0
305,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Parsed Request Count,5.0
306,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Violated Request Count,0.0
307,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Request Success Ratio,1.0
308,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Aborted,0.0
309,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Lose,1.0
310,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Success,0.0
311,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Main Score,0.0
312,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Sum of Points,0.0
313,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_31,Pareto Optimal,0.0
314,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Request Count,7.0
315,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Parsed Request Count,7.0
316,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Violated Request Count,0.0
317,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Request Success Ratio,1.0
318,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Aborted,1.0
319,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Lose,0.0
320,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Success,0.0
321,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_32,Main Score,
322,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Request Count,7.0
323,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Parsed Request Count,7.0
324,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Violated Request Count,0.0
325,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Request Success Ratio,1.0
326,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Aborted,0.0
327,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Lose,0.0
328,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Success,1.0
329,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Main Score,100.0
330,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Sum of Points,1.0
331,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_33,Pareto Optimal,1.0
332,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Request Count,6.0
333,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Parsed Request Count,6.0
334,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Violated Request Count,0.0
335,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Request Success Ratio,1.0
336,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Aborted,0.0
337,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Lose,1.0
338,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Success,0.0
339,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Main Score,0.0
340,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Sum of Points,0.0
341,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_34,Pareto Optimal,0.0
342,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Request Count,5.0
343,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Parsed Request Count,5.0
344,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Violated Request Count,0.0
345,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Request Success Ratio,1.0
346,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Aborted,0.0
347,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Lose,0.0
348,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Success,1.0
349,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Main Score,100.0
350,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Sum of Points,1.0
351,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_35,Pareto Optimal,1.0
352,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Request Count,7.0
353,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Parsed Request Count,7.0
354,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Violated Request Count,0.0
355,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Request Success Ratio,1.0
356,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Aborted,0.0
357,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Lose,0.0
358,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Success,1.0
359,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Main Score,100.0
360,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Sum of Points,1.0
361,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_36,Pareto Optimal,1.0
362,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Request Count,7.0
363,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Parsed Request Count,7.0
364,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Violated Request Count,0.0
365,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Request Success Ratio,1.0
366,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Aborted,0.0
367,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Lose,1.0
368,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Success,0.0
369,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Main Score,0.0
370,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Sum of Points,0.0
371,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_37,Pareto Optimal,0.0
372,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Request Count,6.0
373,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Parsed Request Count,6.0
374,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Violated Request Count,0.0
375,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Request Success Ratio,1.0
376,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Aborted,0.0
377,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Lose,1.0
378,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Success,0.0
379,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Main Score,0.0
380,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Sum of Points,0.0
381,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_38,Pareto Optimal,0.0
382,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Request Count,7.0
383,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Parsed Request Count,7.0
384,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Violated Request Count,0.0
385,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Request Success Ratio,1.0
386,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Aborted,0.0
387,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Lose,1.0
388,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Success,0.0
389,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Main Score,0.0
390,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Sum of Points,0.0
391,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_39,Pareto Optimal,0.0
392,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Request Count,5.0
393,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Parsed Request Count,5.0
394,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Violated Request Count,0.0
395,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Request Success Ratio,1.0
396,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Aborted,1.0
397,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Lose,0.0
398,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Success,0.0
399,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_40,Main Score,
400,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Request Count,6.0
401,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Parsed Request Count,6.0
402,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Violated Request Count,0.0
403,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Request Success Ratio,1.0
404,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Aborted,0.0
405,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Lose,0.0
406,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Success,1.0
407,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Main Score,55.55555555555556
408,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Sum of Points,0.5555555555555556
409,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_41,Pareto Optimal,0.0
410,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Request Count,6.0
411,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Parsed Request Count,6.0
412,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Violated Request Count,0.0
413,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Request Success Ratio,1.0
414,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Aborted,0.0
415,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Lose,1.0
416,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Success,0.0
417,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Main Score,0.0
418,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Sum of Points,0.0
419,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_42,Pareto Optimal,0.0
420,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Request Count,6.0
421,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Parsed Request Count,6.0
422,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Violated Request Count,0.0
423,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Request Success Ratio,1.0
424,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Aborted,0.0
425,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Lose,1.0
426,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Success,0.0
427,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Main Score,0.0
428,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Sum of Points,0.0
429,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_43,Pareto Optimal,0.0
430,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Request Count,7.0
431,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Parsed Request Count,7.0
432,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Violated Request Count,0.0
433,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Request Success Ratio,1.0
434,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Aborted,0.0
435,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Lose,1.0
436,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Success,0.0
437,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Main Score,0.0
438,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Sum of Points,0.0
439,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_44,Pareto Optimal,0.0
440,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Request Count,7.0
441,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Parsed Request Count,7.0
442,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Violated Request Count,0.0
443,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Request Success Ratio,1.0
444,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Aborted,0.0
445,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Lose,0.0
446,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Success,1.0
447,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Main Score,81.25
448,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Sum of Points,0.8125
449,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_45,Pareto Optimal,0.0
450,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Request Count,8.0
451,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Parsed Request Count,8.0
452,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Violated Request Count,0.0
453,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Request Success Ratio,1.0
454,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Aborted,0.0
455,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Lose,1.0
456,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Success,0.0
457,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Main Score,0.0
458,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Sum of Points,0.0
459,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_46,Pareto Optimal,0.0
460,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Request Count,7.0
461,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Parsed Request Count,7.0
462,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Violated Request Count,0.0
463,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Request Success Ratio,1.0
464,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Aborted,0.0
465,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Lose,0.0
466,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Success,1.0
467,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Main Score,86.66666666666667
468,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Sum of Points,0.8666666666666667
469,dond,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,0_coop_en,episode_47,Pareto Optimal,0.0
